Attrition,BusinessTravel,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,MonthlyIncome,OverTime,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Age_Profile,Age_cat,Gender_cat,JobLevel_cat,BusinessTravel_cat,OverTime_cat,WorkLifeBalance_cat,TrainingTimesLastYear_cat,EnvironmentSatisfaction_cat,JobSatisfaction_cat
0,1,3,1,1,3,2064,0,3,4,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Best,5-6,High,High
0,1,4,1,2,3,4035,1,2,3,3,3,Middle-age (45-59),Male,Junior,Travel Rarely,Yes,Better,3-4,Very High,High
0,1,1,0,1,2,3838,0,5,3,5,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,9-10,Low,Medium
0,1,3,0,2,3,4591,1,4,2,5,3,Middle-age (45-59),Female,Junior,Travel Rarely,Yes,Good,7-8,High,High
1,2,3,1,1,1,2561,0,2,2,0,2,Adult (26-44),Male,Entry,Travel Frequently,No,Good,3-4,High,Low
0,1,1,1,1,3,1563,0,2,1,1,2,Adult (26-44),Male,Entry,Travel Rarely,No,Bad,3-4,Low,High
0,2,3,1,2,1,4898,0,5,3,4,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,9-10,High,Low
0,1,3,0,2,1,4789,0,3,3,3,3,Middle-age (45-59),Female,Junior,Travel Rarely,No,Better,5-6,High,Low
0,2,4,0,1,2,3180,0,3,3,3,2,Adult (26-44),Female,Entry,Travel Frequently,No,Better,5-6,Very High,Medium
0,1,3,1,2,2,6549,0,2,2,8,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,3-4,High,Medium
0,1,4,1,2,3,6388,1,6,3,0,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Better,More than 10,Very High,High
0,1,3,1,3,4,11244,0,5,4,5,2,Adult (26-44),Male,Middle,Travel Rarely,No,Best,9-10,High,Very High
0,2,2,0,4,4,16032,0,2,3,14,3,Middle-age (45-59),Female,Senior,Travel Frequently,No,Better,3-4,Medium,Very High
1,1,1,1,1,1,2362,0,2,1,9,2,Adult (26-44),Male,Entry,Travel Rarely,No,Bad,3-4,Low,Low
0,1,4,1,4,1,16328,0,1,4,20,2,Adult (26-44),Male,Senior,Travel Rarely,No,Best,1-2,Very High,Low
0,1,2,0,3,2,8376,0,3,3,2,2,Adult (26-44),Female,Middle,Travel Rarely,No,Better,5-6,Medium,Medium
0,1,3,0,4,2,16606,0,2,4,13,3,Middle-age (45-59),Female,Senior,Travel Rarely,No,Best,3-4,High,Medium
0,1,4,0,3,2,8606,0,3,1,11,2,Adult (26-44),Female,Middle,Travel Rarely,No,Bad,5-6,Very High,Medium
0,1,1,1,2,3,2272,0,2,3,4,1,Young Adult (18-25),Male,Junior,Travel Rarely,No,Better,3-4,Low,High
1,1,4,1,1,1,2018,0,3,1,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Bad,5-6,Very High,Low
0,1,4,1,3,3,7083,1,3,3,10,2,Adult (26-44),Male,Middle,Travel Rarely,Yes,Better,5-6,Very High,High
1,2,4,0,1,3,4084,0,2,1,7,2,Adult (26-44),Female,Entry,Travel Frequently,No,Bad,3-4,Very High,High
0,2,3,1,4,4,14411,1,2,3,32,3,Middle-age (45-59),Male,Senior,Travel Frequently,Yes,Better,3-4,High,Very High
0,1,2,1,1,3,2308,1,4,3,11,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,7-8,Medium,High
0,1,3,1,1,2,4841,0,3,3,1,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,5-6,High,Medium
0,1,1,1,2,4,4285,0,2,3,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,3-4,Low,Very High
0,1,3,0,2,1,9715,0,3,3,7,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,5-6,High,Low
0,1,4,1,2,2,4320,0,2,3,5,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,3-4,Very High,Medium
0,1,4,1,1,4,2132,0,3,3,5,3,Middle-age (45-59),Male,Entry,Travel Rarely,No,Better,5-6,Very High,Very High
0,2,4,1,3,4,10124,1,3,1,20,2,Adult (26-44),Male,Middle,Travel Frequently,Yes,Bad,5-6,Very High,Very High
0,1,1,1,2,1,5473,0,5,4,8,2,Adult (26-44),Male,Junior,Travel Rarely,No,Best,9-10,Low,Low
0,1,2,1,2,3,5207,1,3,3,15,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Better,5-6,Medium,High
0,1,3,1,4,4,16437,1,2,3,21,2,Adult (26-44),Male,Senior,Travel Rarely,Yes,Better,3-4,High,Very High
0,1,3,1,1,1,2296,0,3,3,1,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Better,5-6,High,Low
0,3,4,1,2,4,4069,1,2,3,2,2,Adult (26-44),Male,Junior,Non-Travel,Yes,Better,3-4,Very High,Very High
0,1,1,1,3,2,7441,0,4,3,10,3,Middle-age (45-59),Male,Middle,Travel Rarely,No,Better,7-8,Low,Medium
0,1,2,0,1,3,2430,0,5,3,5,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,9-10,Medium,High
0,1,4,0,2,2,5878,0,2,3,7,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,3-4,Very High,Medium
0,1,3,1,1,4,2644,1,3,2,3,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Good,5-6,High,Very High
0,1,3,0,2,3,6439,0,2,3,8,3,Middle-age (45-59),Female,Junior,Travel Rarely,No,Better,3-4,High,High
0,1,3,1,1,3,2451,0,2,2,1,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,3-4,High,High
0,1,1,1,2,1,6392,0,6,1,2,2,Adult (26-44),Male,Junior,Travel Rarely,No,Bad,More than 10,Low,Low
1,1,2,1,2,1,9714,0,4,3,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,7-8,Medium,Low
0,2,3,1,2,3,6077,0,2,3,6,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,3-4,High,High
0,1,4,1,1,1,2450,0,3,3,3,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,5-6,Very High,Low
0,1,3,1,3,2,9250,0,3,3,4,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,5-6,High,Medium
1,1,1,0,1,1,2074,1,2,3,1,2,Adult (26-44),Female,Entry,Travel Rarely,Yes,Better,3-4,Low,Low
1,1,3,0,3,4,10169,0,4,3,33,3,Middle-age (45-59),Female,Middle,Travel Rarely,No,Better,7-8,High,Very High
1,1,3,1,2,2,4855,0,2,3,5,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,3-4,High,Medium
0,3,4,1,2,1,4087,0,3,2,6,2,Adult (26-44),Male,Junior,Non-Travel,No,Good,5-6,Very High,Low
0,1,3,0,1,1,2367,0,3,2,8,3,Middle-age (45-59),Female,Entry,Travel Rarely,No,Good,5-6,High,Low
0,1,1,1,1,4,2972,0,4,1,1,2,Adult (26-44),Male,Entry,Travel Rarely,No,Bad,7-8,Low,Very High
0,1,3,1,5,4,19586,0,3,3,36,3,Middle-age (45-59),Male,Executive,Travel Rarely,No,Better,5-6,High,Very High
0,1,2,1,2,4,5484,0,3,2,2,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,5-6,Medium,Very High
0,1,1,0,1,4,2061,0,5,3,1,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,9-10,Low,Very High
0,1,3,1,2,2,9924,0,3,3,9,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,High,Medium
0,1,2,0,2,2,4198,0,5,4,3,2,Adult (26-44),Female,Junior,Travel Rarely,No,Best,9-10,Medium,Medium
0,1,2,0,2,3,6815,0,5,3,1,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,9-10,Medium,High
0,1,2,1,1,1,4723,1,3,3,10,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,5-6,Medium,Low
0,1,1,0,2,3,6142,1,4,3,5,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,7-8,Low,High
0,1,4,1,3,3,8237,0,3,3,7,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,5-6,Very High,High
0,2,1,1,2,4,8853,0,0,4,6,2,Adult (26-44),Male,Junior,Travel Frequently,No,Best,No Training,Low,Very High
0,1,3,1,5,3,19331,1,2,3,1,3,Middle-age (45-59),Male,Executive,Travel Rarely,Yes,Better,3-4,High,High
0,1,4,1,1,3,2073,0,2,3,2,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Better,3-4,Very High,High
0,2,1,1,2,1,5562,1,3,3,3,2,Adult (26-44),Male,Junior,Travel Frequently,Yes,Better,5-6,Low,Low
0,1,4,1,5,4,19613,0,2,3,1,2,Adult (26-44),Male,Executive,Travel Rarely,No,Better,3-4,Very High,Very High
0,1,2,1,2,3,3407,0,3,2,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,5-6,Medium,High
0,2,4,1,2,3,5063,0,3,2,8,2,Adult (26-44),Male,Junior,Travel Frequently,No,Good,5-6,Very High,High
0,1,4,0,2,1,4639,0,2,3,5,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,3-4,Very High,Low
0,1,4,1,1,2,4876,0,0,3,6,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,No Training,Very High,Medium
0,1,3,1,1,4,2690,0,5,2,1,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,9-10,High,Very High
0,1,4,1,4,1,17567,0,5,1,26,3,Middle-age (45-59),Male,Senior,Travel Rarely,No,Bad,9-10,Very High,Low
1,1,3,1,1,2,2408,1,3,3,1,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,5-6,High,Medium
0,3,2,0,1,3,2814,1,2,2,4,1,Young Adult (18-25),Female,Entry,Non-Travel,Yes,Good,3-4,Medium,High
0,2,2,1,4,3,11245,1,3,3,30,3,Middle-age (45-59),Male,Senior,Travel Frequently,Yes,Better,5-6,Medium,High
0,1,2,0,1,4,3312,0,3,3,3,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,5-6,Medium,Very High
0,1,2,0,5,4,19049,1,4,2,22,2,Adult (26-44),Female,Executive,Travel Rarely,Yes,Good,7-8,Medium,Very High
0,1,2,1,1,2,2141,0,3,2,6,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,5-6,Medium,Medium
0,1,3,0,2,1,5769,1,3,3,10,3,Middle-age (45-59),Female,Junior,Travel Rarely,Yes,Better,5-6,High,Low
0,3,1,1,2,1,4385,0,2,3,10,3,Middle-age (45-59),Male,Junior,Non-Travel,No,Better,3-4,Low,Low
0,2,4,1,2,1,5332,0,3,3,5,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,5-6,Very High,Low
0,1,3,0,2,3,4663,1,2,3,3,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,3-4,High,High
0,2,3,1,2,4,4724,0,3,3,9,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,5-6,High,Very High
0,1,3,0,1,1,3211,0,3,2,9,3,Middle-age (45-59),Female,Entry,Travel Rarely,No,Good,5-6,High,Low
0,1,2,1,2,1,5377,0,3,3,7,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,Medium,Low
0,1,4,1,1,1,4066,0,3,3,7,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,5-6,Very High,Low
0,1,2,1,2,1,5208,0,2,3,16,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,3-4,Medium,Low
0,1,2,0,2,1,4877,0,5,2,5,2,Adult (26-44),Female,Junior,Travel Rarely,No,Good,9-10,Medium,Low
0,1,3,1,1,4,3117,0,2,3,2,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Better,3-4,High,Very High
1,2,2,0,1,4,1569,1,2,4,0,1,Young Adult (18-25),Female,Entry,Travel Frequently,Yes,Best,3-4,Medium,Very High
0,1,4,0,5,3,19658,0,2,3,5,3,Middle-age (45-59),Female,Executive,Travel Rarely,No,Better,3-4,Very High,High
0,1,3,1,2,3,3069,0,3,3,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,High,High
0,1,1,0,3,3,10435,0,2,3,18,2,Adult (26-44),Female,Middle,Travel Rarely,No,Better,3-4,Low,High
0,3,3,0,2,3,4148,0,5,3,14,2,Adult (26-44),Female,Junior,Non-Travel,No,Better,9-10,High,High
0,1,3,1,2,3,5768,0,2,2,4,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,3-4,High,High
0,2,1,0,2,3,5042,0,2,1,9,2,Adult (26-44),Female,Junior,Travel Frequently,No,Bad,3-4,Low,High
0,1,4,0,2,4,5770,0,3,3,10,3,Middle-age (45-59),Female,Junior,Travel Rarely,No,Better,5-6,Very High,Very High
0,1,4,0,3,3,7756,1,6,4,5,2,Adult (26-44),Female,Middle,Travel Rarely,Yes,Best,More than 10,Very High,High
1,1,4,1,3,1,10306,0,3,3,13,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,5-6,Very High,Low
0,1,2,0,1,2,3936,0,2,1,8,2,Adult (26-44),Female,Entry,Travel Rarely,No,Bad,3-4,Medium,Medium
0,1,3,0,3,4,7945,1,2,2,4,2,Adult (26-44),Female,Middle,Travel Rarely,Yes,Good,3-4,High,Very High
0,2,1,1,2,4,5743,1,3,3,10,2,Adult (26-44),Male,Junior,Travel Frequently,Yes,Better,5-6,Low,Very High
0,2,3,1,4,4,15202,0,3,3,2,3,Middle-age (45-59),Male,Senior,Travel Frequently,No,Better,5-6,High,Very High
1,1,1,1,2,4,5440,1,2,2,2,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Good,3-4,Low,Very High
0,2,1,0,1,4,3760,1,2,3,6,1,Young Adult (18-25),Female,Entry,Travel Frequently,Yes,Better,3-4,Low,Very High
0,1,2,0,1,3,3517,0,0,3,3,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,No Training,Medium,High
0,2,4,1,1,4,2580,0,0,2,4,2,Adult (26-44),Male,Entry,Travel Frequently,No,Good,No Training,Very High,Very High
1,1,1,1,1,1,2166,1,3,1,4,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Bad,5-6,Low,Low
0,1,3,1,2,3,5869,0,2,3,5,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,3-4,High,High
0,1,2,0,3,1,8008,0,6,3,3,2,Adult (26-44),Female,Middle,Travel Rarely,No,Better,More than 10,Medium,Low
0,2,4,1,2,3,5206,0,6,3,7,1,Young Adult (18-25),Male,Junior,Travel Frequently,No,Better,More than 10,Very High,High
0,1,4,1,2,2,5295,0,3,3,5,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,Very High,Medium
0,1,1,0,4,2,16413,0,2,3,4,3,Middle-age (45-59),Female,Senior,Travel Rarely,No,Better,3-4,Low,Medium
0,1,4,0,3,1,13269,0,3,3,14,3,Middle-age (45-59),Female,Middle,Travel Rarely,No,Better,5-6,Very High,Low
0,1,3,0,1,3,2783,0,3,3,2,1,Young Adult (18-25),Female,Entry,Travel Rarely,No,Better,5-6,High,High
0,1,4,0,2,2,5433,0,2,3,11,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,3-4,Very High,Medium
0,1,1,1,1,2,2013,0,4,3,4,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,7-8,Low,Medium
0,1,3,0,4,3,13966,1,3,3,15,3,Middle-age (45-59),Female,Senior,Travel Rarely,Yes,Better,5-6,High,High
0,3,4,0,2,3,4374,0,6,3,3,2,Adult (26-44),Female,Junior,Non-Travel,No,Better,More than 10,Very High,High
0,1,4,1,2,1,6842,0,3,3,5,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,Very High,Low
0,1,2,0,4,3,17426,0,6,3,10,3,Middle-age (45-59),Female,Senior,Travel Rarely,No,Better,More than 10,Medium,High
0,1,3,1,4,3,17603,0,3,3,14,2,Adult (26-44),Male,Senior,Travel Rarely,No,Better,5-6,High,High
1,2,4,1,2,4,4581,1,2,4,11,2,Adult (26-44),Male,Junior,Travel Frequently,Yes,Best,3-4,Very High,Very High
0,2,4,1,2,4,4735,0,4,4,13,2,Adult (26-44),Male,Junior,Travel Frequently,No,Best,7-8,Very High,Very High
0,1,1,1,2,2,4187,1,3,2,10,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Good,5-6,Low,Medium
0,1,4,1,2,4,5505,0,5,3,6,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,9-10,Very High,Very High
0,1,4,1,2,2,5470,0,4,2,9,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,7-8,Very High,Medium
0,1,1,0,2,4,5476,0,2,3,10,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,3-4,Low,Very High
0,1,4,0,1,1,2587,1,2,2,2,3,Middle-age (45-59),Female,Entry,Travel Rarely,Yes,Good,3-4,Very High,Low
0,2,4,0,1,2,2440,0,3,3,4,2,Adult (26-44),Female,Entry,Travel Frequently,No,Better,5-6,Very High,Medium
0,1,2,0,4,2,15972,0,2,3,3,3,Middle-age (45-59),Female,Senior,Travel Rarely,No,Better,3-4,Medium,Medium
0,1,3,1,4,3,15379,0,2,3,8,3,Middle-age (45-59),Male,Senior,Travel Rarely,No,Better,3-4,High,High
0,1,4,1,3,3,7082,1,2,3,2,2,Adult (26-44),Male,Middle,Travel Rarely,Yes,Better,3-4,Very High,High
0,1,4,1,1,1,2728,0,3,3,2,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Better,5-6,Very High,Low
0,3,3,0,2,4,5368,1,2,3,6,2,Adult (26-44),Female,Junior,Non-Travel,Yes,Better,3-4,High,Very High
0,1,1,1,2,3,5347,0,2,2,3,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,3-4,Low,High
0,1,3,0,1,4,3195,1,2,3,2,2,Adult (26-44),Female,Entry,Travel Rarely,Yes,Better,3-4,High,Very High
1,1,4,1,1,3,3989,1,2,3,5,1,Young Adult (18-25),Male,Entry,Travel Rarely,Yes,Better,3-4,Very High,High
0,1,4,0,1,3,3306,0,5,2,0,2,Adult (26-44),Female,Entry,Travel Rarely,No,Good,9-10,Very High,High
0,1,2,1,3,4,7005,0,2,3,4,3,Middle-age (45-59),Male,Middle,Travel Rarely,No,Better,3-4,Medium,Very High
1,2,4,0,1,3,2655,1,3,3,9,3,Middle-age (45-59),Female,Entry,Travel Frequently,Yes,Better,5-6,Very High,High
1,1,4,1,1,2,1393,0,2,3,1,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,3-4,Very High,Medium
0,3,4,1,1,4,2570,0,5,3,7,2,Adult (26-44),Male,Entry,Non-Travel,No,Better,9-10,Very High,Very High
0,1,1,1,1,2,3537,0,1,3,4,3,Middle-age (45-59),Male,Entry,Travel Rarely,No,Better,1-2,Low,Medium
0,1,2,1,2,4,3986,0,3,4,15,2,Adult (26-44),Male,Junior,Travel Rarely,No,Best,5-6,Medium,Very High
0,1,3,1,3,4,10883,0,2,4,1,4,Old age (60+),Male,Middle,Travel Rarely,No,Best,3-4,High,Very High
0,1,2,1,1,2,2028,0,6,3,14,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,More than 10,Medium,Medium
0,2,3,1,2,4,9525,0,2,2,6,2,Adult (26-44),Male,Junior,Travel Frequently,No,Good,3-4,High,Very High
0,1,2,0,1,4,2929,0,3,3,10,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,5-6,Medium,Very High
1,1,3,1,1,4,2275,1,2,3,3,1,Young Adult (18-25),Male,Entry,Travel Rarely,Yes,Better,3-4,High,Very High
0,1,3,0,3,4,7879,1,2,3,8,2,Adult (26-44),Female,Middle,Travel Rarely,Yes,Better,3-4,High,Very High
0,2,1,1,1,4,4930,1,2,4,5,2,Adult (26-44),Male,Entry,Travel Frequently,Yes,Best,3-4,Low,Very High
0,1,4,1,2,4,7847,1,3,3,10,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Better,5-6,Very High,Very High
0,1,3,1,1,3,4401,0,1,3,5,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Better,1-2,High,High
0,1,4,1,3,3,9241,0,3,3,10,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,5-6,Very High,High
0,1,4,0,1,3,2974,0,2,3,5,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,3-4,Very High,High
0,1,3,0,2,4,4502,0,2,2,13,2,Adult (26-44),Female,Junior,Travel Rarely,No,Good,3-4,High,Very High
0,3,3,1,3,3,10748,0,3,2,23,3,Middle-age (45-59),Male,Middle,Non-Travel,No,Good,5-6,High,High
1,1,4,1,1,3,1555,0,2,3,1,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Better,3-4,Very High,High
1,2,3,1,4,3,12936,0,3,1,23,3,Middle-age (45-59),Male,Senior,Travel Frequently,No,Bad,5-6,High,High
0,1,4,1,1,3,2305,0,3,4,3,2,Adult (26-44),Male,Entry,Travel Rarely,No,Best,5-6,Very High,High
0,1,4,0,4,2,16704,0,2,3,21,3,Middle-age (45-59),Female,Senior,Travel Rarely,No,Better,3-4,Very High,Medium
0,2,1,1,1,3,3433,0,3,2,5,2,Adult (26-44),Male,Entry,Travel Frequently,No,Good,5-6,Low,High
0,1,2,1,1,3,3477,0,2,4,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Best,3-4,Medium,High
0,3,3,1,2,2,6430,0,4,3,3,2,Adult (26-44),Male,Junior,Non-Travel,No,Better,7-8,High,Medium
0,1,2,0,2,1,6516,1,3,3,1,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,5-6,Medium,Low
0,1,2,1,1,1,3907,0,2,4,6,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Best,3-4,Medium,Low
0,1,3,1,2,2,5562,0,3,3,10,3,Middle-age (45-59),Male,Junior,Travel Rarely,No,Better,5-6,High,Medium
0,1,4,1,2,3,6883,0,3,3,7,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,Very High,High
0,1,2,1,1,4,2862,0,2,2,10,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,3-4,Medium,Very High
0,3,3,1,2,2,4978,0,3,1,1,3,Middle-age (45-59),Male,Junior,Non-Travel,No,Bad,5-6,High,Medium
0,1,3,1,3,4,10368,1,5,2,10,3,Middle-age (45-59),Male,Middle,Travel Rarely,Yes,Good,9-10,High,Very High
1,1,2,1,2,1,6134,1,3,3,2,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Better,5-6,Medium,Low
1,1,1,1,2,2,6735,0,2,3,0,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,3-4,Low,Medium
0,1,3,0,1,2,3295,0,3,1,3,1,Young Adult (18-25),Female,Entry,Travel Rarely,No,Bad,5-6,High,Medium
0,2,4,0,2,4,5238,0,3,2,5,2,Adult (26-44),Female,Junior,Travel Frequently,No,Good,5-6,Very High,Very High
0,3,4,1,2,4,6472,1,2,3,9,2,Adult (26-44),Male,Junior,Non-Travel,Yes,Better,3-4,Very High,Very High
0,1,4,1,3,3,9610,0,2,1,4,2,Adult (26-44),Male,Middle,Travel Rarely,No,Bad,3-4,Very High,High
0,1,2,1,5,2,19833,0,3,2,21,2,Adult (26-44),Male,Executive,Travel Rarely,No,Good,5-6,Medium,Medium
0,1,3,0,3,3,9756,0,2,4,5,3,Middle-age (45-59),Female,Middle,Travel Rarely,No,Best,3-4,High,High
0,2,4,0,1,1,4968,0,2,3,9,2,Adult (26-44),Female,Entry,Travel Frequently,No,Better,3-4,Very High,Low
0,2,1,1,1,4,2145,0,2,3,2,1,Young Adult (18-25),Male,Entry,Travel Frequently,No,Better,3-4,Low,Very High
1,2,3,0,1,4,2180,0,0,2,4,2,Adult (26-44),Female,Entry,Travel Frequently,No,Good,No Training,High,Very High
0,1,1,1,2,3,8346,0,3,3,5,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,Low,High
0,1,3,0,1,4,3445,0,5,2,6,2,Adult (26-44),Female,Entry,Travel Rarely,No,Good,9-10,High,Very High
1,1,2,0,1,2,2760,0,3,3,2,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,5-6,Medium,Medium
0,2,4,1,2,3,6294,1,5,4,3,2,Adult (26-44),Male,Junior,Travel Frequently,Yes,Best,9-10,Very High,High
0,1,3,1,3,1,7140,0,2,3,7,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,3-4,High,Low
0,1,4,1,1,4,2932,1,3,3,5,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,5-6,Very High,Very High
0,3,4,0,2,2,5147,0,2,2,11,2,Adult (26-44),Female,Junior,Non-Travel,No,Good,3-4,Very High,Medium
0,1,4,0,2,4,4507,0,1,4,5,3,Middle-age (45-59),Female,Junior,Travel Rarely,No,Best,1-2,Very High,Very High
1,1,1,0,3,1,8564,1,2,2,0,2,Adult (26-44),Female,Middle,Travel Rarely,Yes,Good,3-4,Low,Low
0,2,3,0,1,2,2468,0,4,2,6,2,Adult (26-44),Female,Entry,Travel Frequently,No,Good,7-8,High,Medium
1,1,1,1,3,3,8161,0,2,3,1,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,3-4,Low,High
0,1,4,0,1,1,2109,0,2,3,1,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,3-4,Very High,Low
0,1,3,1,2,3,5294,0,3,3,7,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,High,High
0,3,2,1,1,2,2718,0,3,3,7,2,Adult (26-44),Male,Entry,Non-Travel,No,Better,5-6,Medium,Medium
0,1,2,1,2,4,5811,1,2,3,1,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Better,3-4,Medium,Very High
1,2,3,1,1,3,2437,1,4,3,1,2,Adult (26-44),Male,Entry,Travel Frequently,Yes,Better,7-8,High,High
0,1,2,1,1,2,2766,0,6,2,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,More than 10,Medium,Medium
0,1,3,1,5,1,19038,0,2,3,1,3,Middle-age (45-59),Male,Executive,Travel Rarely,No,Better,3-4,High,Low
0,3,4,1,2,2,3055,0,2,2,9,2,Adult (26-44),Male,Junior,Non-Travel,No,Good,3-4,Very High,Medium
0,1,3,1,1,1,2289,0,2,3,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,3-4,High,Low
0,3,4,1,2,3,4001,1,3,3,15,2,Adult (26-44),Male,Junior,Non-Travel,Yes,Better,5-6,Very High,High
0,3,1,0,4,3,12965,1,2,2,3,3,Middle-age (45-59),Female,Senior,Non-Travel,Yes,Good,3-4,Low,High
0,1,2,1,1,4,3539,0,5,3,9,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,9-10,Medium,Very High
0,1,4,0,2,4,6029,0,3,3,2,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,5-6,Very High,Very High
1,1,2,1,1,2,2679,0,3,3,1,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Better,5-6,Medium,Medium
0,1,4,0,1,3,3702,0,3,3,5,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,5-6,Very High,High
1,1,3,0,1,1,2398,1,6,3,1,1,Young Adult (18-25),Female,Entry,Travel Rarely,Yes,Better,More than 10,High,Low
0,1,1,0,2,4,5468,0,3,3,12,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,5-6,Low,Very High
0,1,1,0,3,3,13116,0,2,3,2,3,Middle-age (45-59),Female,Middle,Travel Rarely,No,Better,3-4,Low,High
0,1,2,1,2,2,4189,0,2,3,5,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,3-4,Medium,Medium
0,1,3,1,5,4,19328,1,3,3,2,3,Middle-age (45-59),Male,Executive,Travel Rarely,Yes,Better,5-6,High,Very High
